,level_0,index,date,open,high,low,close,volume,ema10,ema20,ema50,ema100,ema200,vc,vwap21,vwap50,vwap100,vwap200,upper,lower,signal
2787,2787,2787,2022-04-27 03:00:00,2838.10000000,2844.69000000,2829.22000000,2836.28,10086.6259,2843.754448058202,2872.4781655900256,2906.7567826293493,2932.285375829069,2970.6008164339037,28608495.307652,2879.9201360272,2894.9446225097,2906.4279482187,2987.8522304666,2922.9451463947053,2799.703108684934,
2788,2788,2788,2022-04-27 04:00:00,2836.29000000,2849.05000000,2831.35000000,2842.85,10187.5019,2843.5900029567106,2869.656435533833,2904.2506342909437,2930.514378287899,2969.329664031576,28961539.776414998,2875.1511498507,2894.9242760458,2905.7004151162,2987.3558202352,2923.0464388646506,2799.804401154879,
2789,2789,2789,2022-04-27 05:00:00,2842.86000000,2858.78000000,2841.37000000,2845.01,10281.0683,2843.8481842373085,2867.309155959182,2901.927472161887,2928.821222282198,2968.0926524491724,29249742.124183003,2869.9029940599,2894.6708101739,2905.1049963929,2986.6582077048,2923.553587023266,2800.3115493134947,
2790,2790,2790,2022-04-27 06:00:00,2845.01000000,2874.98000000,2843.74000000,2869.69,14003.3996,2848.546696194161,2867.5359030106883,2900.6632575673034,2927.650306989481,2967.1135215790314,40185415.798124,2867.231004336,2894.7031088716,2904.6207196814,2985.8313809298,2924.3755527200606,2801.133515010289,
2791,2791,2791,2022-04-27 07:00:00,2869.70000000,2893.00000000,2866.85000000,2892.23,22898.0452,2856.48911506795,2869.8877217715753,2900.332541584272,2926.9489147718673,2966.3684119115783,66226413.268796004,2866.8121931449,2895.174391978,2904.1703632498,2984.9067031605,2925.425605328239,2802.1835676184674,
2792,2792,2792,2022-04-27 08:00:00,2892.23000000,2914.34000000,2867.55000000,2885.65,37410.603,2861.7910941465043,2871.388891126663,2899.7567556397908,2926.131114479355,2965.5652436338514,107953906.54695001,2865.1288945037,2896.6393849653,2903.1672674531,2983.2080976191,2926.625468461445,2803.3834307516736,
2793,2793,2793,2022-04-27 09:00:00,2885.64000000,2906.58000000,2875.00000000,2899.92,20332.0397,2868.7236224835033,2874.1061395907905,2899.7631573794065,2925.6120825094667,2964.9120571300323,58961288.566824004,2862.5245830691,2899.9959306599,2902.9335543852,2982.5385434274,2927.908586716532,2804.6665490067608,
2794,2794,2794,2022-04-27 10:00:00,2899.93000000,2904.23000000,2889.37000000,2897.92,11917.167,2874.03205475923,2876.3741262964295,2899.6908766978613,2925.0637244399722,2964.245469496898,34534996.59264,2858.2915242184,2901.2178845703,2902.7090285118,2982.0469196455,2929.2223517391512,2805.9803140293798,
2795,2795,2795,2022-04-27 11:00:00,2897.92000000,2898.21000000,2860.02000000,2884.79,21476.6394,2875.9880448030062,2877.175638077722,2899.1065285920627,2924.2662249461114,2963.4548678103615,61955594.574726,2855.7388312991,2902.4455570345,2902.3292363998,2981.2640389019,2930.529211004855,2807.2871732950834,
2796,2796,2796,2022-04-27 12:00:00,2884.80000000,2895.87000000,2864.23000000,2866.79,20247.1652,2874.315673020641,2876.1865296893675,2897.839213745315,2923.1280818778714,2962.4930283296617,58044370.723708,2855.8063337115,2902.627343065,2901.6211996505,2980.4039356026,2931.8066708557244,2808.564633145953,
2797,2797,2797,2022-04-27 13:00:00,2866.78000000,2919.87000000,2855.81000000,2904.73,40249.3315,2879.8455506532514,2878.9049554332373,2898.109440657264,2922.763763424844,2961.9182718288694,116913440.687995,2857.4340279981,2903.7837963449,2901.3915284115,2979.4343840557,2933.046289394246,2809.8042516844744,
2798,2798,2798,2022-04-27 14:00:00,2904.73000000,2910.00000000,2820.93000000,2842.71,59397.3246,2873.0936323526603,2875.457816820548,2895.936913572665,2921.1785403867284,2960.732119870373,168849368.613666,2855.3978661708,2901.6536977266,2899.3015339717,2977.0308784739,2934.2518269482275,2811.009789238456,
2799,2799,2799,2022-04-27 15:00:00,2842.70000000,2876.20000000,2835.03000000,2865.23,35210.5201,2871.663881015813,2874.4837390281145,2894.7327208835413,2920.0706484978823,2959.7818500209164,100886238.506123,2856.0391580134,2902.1400137558,2898.4640710097,2975.7848708713,2935.4367753745273,2812.194737664756,
2800,2800,2800,2022-04-27 16:00:00,2865.24000000,2895.00000000,2855.54000000,2881.37,26040.556,2873.4286299220284,2875.1395734063894,2894.2086926135985,2919.3042990226763,2959.001632607773,75032476.84172,2858.7846648221,2902.7615436639,2897.8384525697,2974.9362231793,2936.6215179734204,2813.379480263649,
2801,2801,2801,2022-04-27 17:00:00,2881.38000000,2888.22000000,2858.78000000,2873.18,22653.9546,2873.3834244816594,2874.9529473676857,2893.3840380013003,2918.3909465667816,2958.147686014661,65088889.277628,2861.5196830107,2902.9576110227,2897.2388081685,2974.0513825994,2937.8303774347473,2814.588339724976,
2802,2802,2802,2022-04-27 18:00:00,2873.18000000,2878.20000000,2845.87000000,2848.45,14751.3801,2868.850074575903,2872.428857142192,2891.6219188639943,2917.0059773278354,2957.056166750833,42018568.645844996,2861.5778883092,2901.3669405833,2896.6763411314,2973.3302849993,2939.0887910917704,2815.846753381999,
2803,2803,2803,2022-04-27 19:00:00,2848.46000000,2860.93000000,2838.93000000,2852.68,15137.1844,2865.9100610166474,2870.5480136048404,2890.0947847908965,2915.7321955985713,2956.017597927442,43181543.194192,2862.2068785041,2900.1499373431,2896.0218674418,2972.5901505928,2940.4208144883164,2817.178776778545,
2804,2804,2804,2022-04-27 20:00:00,2852.67000000,2883.36000000,2851.00000000,2864.94,20084.7975,2865.7336862863476,2870.0139170710463,2889.1083226422343,2914.726409547114,2955.1113531719448,57541739.74965,2866.9751877057,2897.7979869923,2895.2078696215,2971.5463984458,2941.8471015145406,2818.605063804769,
2805,2805,2805,2022-04-27 21:00:00,2864.95000000,2899.40000000,2863.04000000,2887.54,8939.2971,2869.6984705979207,2871.683067826185,2889.0468197935193,2914.1880648036067,2954.4390013990896,25812577.948133998,2869.7252343351,2892.6042713734,2894.9639698075,2970.134115722,2943.3834488724983,2820.141411162727,
2806,2806,2806,2022-04-27 22:00:00,2887.54000000,2892.00000000,2873.31000000,2875.08,8977.989,2870.6769304892077,2872.006585176072,2888.499101370244,2913.413647678783,2953.649359594124,25812436.61412,2871.2247309441,2890.279634121,2894.7401554241,2968.2193380585,2945.0399312522773,2821.797893542506,
2807,2807,2807,2022-04-27 23:00:00,2875.08000000,2896.20000000,2873.95000000,2888.96,7615.4932,2874.0011249457157,2873.621196111684,2888.5171758263127,2912.9294170316784,2953.005684374282,22000855.235072,2872.4032978524,2889.5067495646,2894.547593279,2967.1656961145,2946.820597442987,2823.5785597332156,
2808,2808,2808,2022-04-28 00:00:00,2888.95000000,2899.96000000,2879.98000000,2894.77,12100.4656,2877.7772840464945,2875.6353679105714,2888.762384617438,2912.569824615209,2952.4262248282694,35028064.804912,2873.8467906709,2888.2313639153,2894.3559520893,2965.9392929345,2948.7236513981743,2825.481613688403,
2809,2809,2809,2022-04-28 01:00:00,2894.77000000,2915.45000000,2869.47000000,2876.96,17292.1462,2877.6286869471314,2875.76152334766,2888.2995460049897,2911.8646795733234,2951.6753171185355,49748812.931552,2874.6736368367,2886.5498341798,2894.0590809447,2964.9204343724,2950.7420090507794,2827.499971341008,
2810,2810,2810,2022-04-28 02:00:00,2876.95000000,2900.00000000,2872.10000000,2896.37,9599.3895,2881.036198411289,2877.7242354097875,2888.616034396951,2911.5578542352378,2951.1250154556647,27803383.766115,2875.8235485517,2884.297326997,2893.966736316,2964.3084244734,2952.8641027512276,2829.622065041456,
2811,2811,2811,2022-04-28 03:00:00,2896.37000000,2899.64000000,2882.37000000,2883.85,11636.4741,2881.547798700146,2878.3076415612363,2888.4291310872663,2911.009183854342,2950.4556123168027,33557845.833285,2876.2273842801,2883.0404705418,2893.6405188918,2963.5711317196,2955.0748004378443,2831.832762728073,
2812,2812,2812,2022-04-28 04:00:00,2883.85000000,2893.94000000,2879.69000000,2891.73,8246.7997,2883.399108027392,2879.585961412547,2888.5585769269815,2910.6274178374247,2949.8712778658896,23847518.096481,2875.6716601686,2881.7780772518,2893.4236827056,2963.0166953007,2957.356314787052,2834.1142770772803,
2813,2813,2813,2022-04-28 05:00:00,2891.74000000,2894.99000000,2875.01000000,2882.54,9084.1534,2883.2429065678657,2879.867298420876,2888.322554302394,2910.0712313455942,2949.20131490205,26185435.541635998,2874.8963230038,2881.0461463435,2893.2181409973,2962.5635479319,2959.6889966340327,2836.4469589242613,
2814,2814,2814,2022-04-28 06:00:00,2882.53000000,2891.40000000,2877.33000000,2885.99,7088.6536,2883.742378100981,2880.4504128569833,2888.231081584653,2909.5943752793446,2948.5723465945666,20457783.403063998,2873.7869829138,2879.8580975334,2893.0381276252,2962.122937295,2962.051934437234,2838.8098967274627,
2815,2815,2815,2022-04-28 07:00:00,2886.00000000,2938.04000000,2880.03000000,2900.27,25035.6097,2886.747400264439,2882.33799258489,2888.703196032314,2909.409734184704,2948.091726230442,72610027.744619,2874.7235101255,2879.4707690854,2892.7825199088,2961.3599218277,2964.423314701861,2841.1812769920894,
2816,2816,2816,2022-04-28 08:00:00,2900.27000000,2944.25000000,2899.73000000,2931.13,32635.7064,2894.816963852723,2886.984850433948,2890.3669922663407,2909.8398384582742,2947.9229528351143,95659498.100232,2878.6666535487,2879.7579108191,2893.2466291595,2960.493963151,2966.780534038875,2843.5384963291035,
2817,2817,2817,2022-04-28 09:00:00,2931.14000000,2947.47000000,2930.46000000,2940.16,18556.6375,2903.061152243137,2892.0491503926196,2892.3196592362883,2910.4402376967246,2947.845709523322,54559483.312,2882.0336150088,2878.8984732276,2893.6063495596,2960.1001500184,2969.1000886530164,2845.858050943245,
2818,2818,2818,2022-04-28 10:00:00,2940.16000000,2942.19000000,2923.09000000,2930.35,12906.1782,2908.022760926203,2895.696850355227,2893.811045148591,2910.8344904156015,2947.6716228613986,37819619.28837,2881.276587643,2877.4254112698,2893.7283968363,2959.6646365429,2971.3572981381253,2848.115260428354,
2819,2819,2819,2022-04-28 11:00:00,2930.35000000,2937.56000000,2924.71000000,2928.26,9990.1749,2911.7022589396206,2898.7981027023484,2895.1619845545288,2911.179550011332,2947.478472385166,29253829.552674003,2889.5507502701,2876.7230018623,2893.7979453828,2959.259530414,2973.525944233094,2850.2839065233225,
2820,2820,2820,2022-04-28 12:00:00,2928.27000000,2936.00000000,2909.04000000,2914.99,22776.3773,2912.3000300415074,2900.3401881592677,2895.939553787685,2911.255004466553,2947.1552040032243,66392912.065726995,2894.0214425269,2876.8525586514,2893.9385920318,2958.6901571863,2975.577918867757,2852.3358811579856,
2821,2821,2821,2022-04-28 13:00:00,2915.00000000,2917.01000000,2867.85000000,2870.11,44894.8808,2904.629115488506,2897.4611226202896,2894.9266301097364,2910.440251902859,2946.3885850579186,128853246.332888,2891.8330820157,2875.2405123075,2893.2948780764,2957.1505871061,2977.4829775685735,2854.240939858802,
2822,2822,2822,2022-04-28 14:00:00,2870.12000000,2888.64000000,2853.83000000,2879.59,33523.8573,2900.0765490360504,2895.7591109421664,2894.3251936348447,2909.8293558255746,2945.7239225200287,96534964.24250701,2891.8676549706,2873.658936348,2892.9499618753,2956.0505584511,2979.208683655017,2855.9666459452455,
2823,2823,2823,2022-04-28 15:00:00,2879.59000000,2946.50000000,2866.18000000,2889.53,75397.6507,2898.1589946658596,2895.165862281008,2894.137146825635,2909.427388383484,2945.164779012367,217863773.627171,2892.9957088519,2872.7395573813,2892.7096758627,2954.1832343446,2980.720606860669,2857.4785691508973,
2824,2824,2824,2022-04-28 16:00:00,2889.53000000,2939.43000000,2875.63000000,2934.71,39881.7181,2904.8046319993396,2898.9319706351976,2895.728239106983,2909.9280341580684,2945.0607513605028,117041276.92525099,2898.2079234169,2873.8802847641,2893.3682320571,2953.6151107099,2981.9828099366114,2858.74077222684,
2825,2825,2825,2022-04-28 17:00:00,2934.71000000,2971.97000000,2927.70000000,2971.19,34497.2622,2916.8746989085503,2905.81368771756,2898.6875238478856,2911.1411423925624,2945.320743884279,102497920.476018,2905.2769816143,2877.3705797188,2894.3394916176,2953.2671173615,2982.9586226269835,2859.716584917212,
2826,2826,2826,2022-04-28 18:00:00,2971.19000000,2980.00000000,2959.24000000,2963.64,23247.9594,2925.3774809251777,2911.320955553983,2901.2346797754194,2912.1807237313237,2945.5030250396594,68898582.39621599,2908.535958464,2878.952402075,2894.5527728929,2952.2222286707,2983.611668991042,2860.3696312812704,
2827,2827,2827,2022-04-28 19:00:00,2963.63000000,2978.00000000,2943.01000000,2947.83,21214.8729,2929.4597571206,2914.7980074059847,2903.061947235207,2912.88664999407,2945.5261790193645,62537838.780806996,2910.9121779787,2880.8769911658,2894.8987118297,2950.3469244982,2983.907086043549,2860.6650483337776,
2828,2828,2828,2022-04-28 20:00:00,2947.84000000,2969.69000000,2929.79000000,2947.52,30291.8267,2932.743437644127,2917.914387653034,2904.8054002848066,2913.5724589050787,2945.5460180340974,89285765.034784,2913.4648836013,2883.1280318242,2895.1222310808,2948.9614523153,2983.812852730881,2860.5708150211094,
2829,2829,2829,2022-04-28 21:00:00,2947.51000000,2956.24000000,2921.63000000,2936.22,12793.2133,2933.375539890649,2919.6577793051256,2906.037345371677,2914.020925065374,2945.453221834753,37563688.755725995,2914.4983166707,2885.3419575035,2895.1471950288,2947.1302874681,2983.3011403109144,2860.059102601143,
2830,2830,2830,2022-04-28 22:00:00,2936.22000000,2938.00000000,2911.71000000,2928.66,12801.5245,2932.51816900144,2920.5151336570184,2906.924508298278,2914.3108077373467,2945.286125100079,37491312.74217,2916.17218818,2887.5946632824,2895.033077893,2946.0694761295,2982.3495982336867,2859.1075605239153,
2831,2831,2831,2022-04-28 23:00:00,2928.66000000,2941.00000000,2922.22000000,2936.93,11899.4658,2933.320320092087,2922.078454261112,2908.101194247365,2914.7587125346267,2945.2029795766953,34947898.091993995,2917.0491843983,2888.6033935934,2894.8886032641,2944.7631706677,2980.9425017261638,2857.7004640163923,
2832,2832,2832,2022-04-29 00:00:00,2936.92000000,2946.46000000,2925.70000000,2943.74,11812.7215,2935.214807348071,2924.1414586171963,2909.4987944729587,2915.332599415129,2945.188422565982,34773580.78840999,2918.4564139285,2889.8895174017,2894.9805059468,2944.0733892196,2979.0717051909896,2855.829667481218,
2833,2833,2833,2022-04-29 01:00:00,2943.74000000,2944.83000000,2927.45000000,2931.65,14020.1453,2934.5666605575125,2924.856557796511,2910.3674691995093,2915.655716258394,2945.053711893684,41102158.968745,2919.2601869082,2893.5730557141,2895.0974647672,2943.5769384463,2976.737365342131,2853.4953276323595,
2834,2834,2834,2022-04-29 02:00:00,2931.66000000,2936.35000000,2905.65000000,2911.17,22438.747,2930.3127222743283,2923.5530761016053,2910.398940995607,2915.5668901938716,2944.716560531558,65323007.10399,2919.5538640018,2895.4759009721,2895.0891024322,2942.7556664546,2973.9484160491334,2850.706378339362,
2835,2835,2835,2022-04-29 03:00:00,2911.17000000,2928.21000000,2904.14000000,2926.21,17850.9927,2929.5667727699047,2923.8061164728806,2911.018982525191,2915.777644843498,2944.5324156506476,52235753.348666996,2920.228912563,2897.0398877139,2895.2182785948,2942.169610844,2970.7227904260853,2847.480752716314,
2836,2836,2836,2022-04-29 04:00:00,2926.21000000,2927.14000000,2909.61000000,2920.01,13914.1666,2927.829177720831,2923.4445815707013,2911.3715714457717,2915.861453856498,2944.2884115148204,40629505.613666005,2921.1888841935,2897.9850897447,2896.334337589,2941.4996399235,2967.087393474067,2843.8453557642956,
2837,2837,2837,2022-04-29 05:00:00,2920.00000000,2935.90000000,2919.73000000,2921.86,15482.8937,2926.7438726806795,2923.2936690401584,2911.7828823694667,2915.9802369484482,2944.065243241041,45238847.786282,2920.5610378326,2898.9203459846,2896.8677478957,2941.0750004331,2963.0778307915493,2839.835793081778,
2838,2838,2838,2022-04-29 06:00:00,2921.86000000,2928.50000000,2908.74000000,2920.77,12053.5642,2925.657714011465,2923.053319607762,2912.1353183549777,2916.075083741548,2943.833449775956,35205688.708434,2919.8294614261,2899.7057691666,2897.2440514597,2940.5513126065,2958.737897046812,2835.4958593370407,
2839,2839,2839,2022-04-29 07:00:00,2920.78000000,2929.72000000,2915.00000000,2925.85,14114.4525,2925.6926751002893,2923.3196701213087,2912.6731490077236,2916.2686464397348,2943.6545099771906,41296770.847124994,2919.7268073602,2900.5791017431,2897.5445367413,2940.1480963047,2954.1188244486543,2830.876786738883,
2840,2840,2840,2022-04-29 08:00:00,2925.84000000,2927.79000000,2905.00000000,2906.29,12537.125,2922.164915991146,2921.6977967764224,2912.4228294387935,2916.071049480532,2943.2827238082637,36436521.01625,2919.216787544,2901.0525016468,2897.7878046399,2939.6308306592,2949.278289001206,2826.0362512914344,
2841,2841,2841,2022-04-29 09:00:00,2906.30000000,2906.30000000,2875.46000000,2880.21,22890.0979,2914.536749447301,2917.7465780358107,2911.1595812255077,2915.3609296888385,2942.6551345166395,65928288.872559,2917.6157752888,2900.7942087406,2897.8928287292,2938.7604844917,2944.279173205215,2821.0371354954436,
2842,2842,2842,2022-04-29 10:00:00,2880.22000000,2889.39000000,2852.48000000,2862.63,21654.836,2905.099158638701,2912.4973801276383,2909.256460393135,2914.3167528633167,2941.858864521449,61989783.17868,2919.6019027418,2900.546508311,2898.5063007758,2938.0149672725,2939.188089610856,2815.9460519010845,
2843,2843,2843,2022-04-29 11:00:00,2862.64000000,2868.92000000,2834.28000000,2843.11,26459.0554,2893.8284025225735,2905.88905821072,2906.6624815541886,2912.906718153152,2940.876288755067,75226004.99829401,2918.1411346182,2899.1185274962,2899.5709476323,2937.0643605725,2934.0736807269454,2810.831643017174,
2844,2844,2844,2022-04-29 12:00:00,2843.11000000,2874.97000000,2832.07000000,2859.46,26375.3836,2887.5796020639236,2901.4672431430326,2904.8114038461813,2911.8483672986335,2940.0661764291463,75419354.38885601,2919.5983996363,2898.15409839,2899.7212041501,2936.0603936867,2929.004726633136,2805.7626889233647,
2845,2845,2845,2022-04-29 13:00:00,2859.46000000,2886.23000000,2835.30000000,2879.25,36749.4679,2886.065128961392,2899.3513152246487,2903.8089958522137,2911.2028550748983,2939.4610403452743,105810905.451075,2914.5744055676,2897.7783562412,2900.1471319773,2935.0836677638,2924.048110628594,2800.8060729188223,
2846,2846,2846,2022-04-29 14:00:00,2879.25000000,2883.43000000,2843.11000000,2859.1,29662.8958,2881.162378241139,2895.517856631825,2902.055701897225,2910.1711153704446,2938.6614280035305,84809185.38178,2905.8029750494,2897.3033437405,2900.0038346563,2934.1591904707,2919.266713065867,2796.0246753560955,
2847,2847,2847,2022-04-29 15:00:00,2859.09000000,2867.82000000,2846.11000000,2856.51,24243.6807,2876.680127651841,2891.8028226668894,2900.269595940471,2909.1085190264753,2937.844000859217,69252316.35635701,2899.6277355807,2896.1091439595,2900.0474409702,2933.059146213,2914.717321468944,2791.4752837591727,
2848,2848,2848,2022-04-29 16:00:00,2856.51000000,2857.53000000,2808.32000000,2815.93,34068.5163,2865.6346498969606,2884.576839555757,2896.962160805551,2907.2633998378324,2936.630926223802,95934557.104659,2890.4932681343,2896.5271176162,2899.2255792822,2931.3095663697,2910.4486584224705,2787.206620712699,
2849,2849,2849,2022-04-29 17:00:00,2815.94000000,2836.03000000,2805.26000000,2822.72,25530.5807,2857.8319862793314,2878.685711979018,2894.0507035190585,2905.5892731083704,2935.497484171824,72065680.753504,2882.2478748022,2895.7773466115,2899.1325415061,2930.0996326115,2906.49963520759,2783.2575974978186,
2850,2850,2850,2022-04-29 18:00:00,2822.71000000,2829.00000000,2800.26000000,2816.19,33296.8176,2850.2607160467255,2872.7337394095875,2890.997342596743,2903.8189904725614,2934.3103450258354,93770164.756944,2875.67757341,2893.6123042065,2898.3924531374,2927.1982810551,2902.8979370875545,2779.655899377783,
2851,2851,2851,2022-04-29 19:00:00,2816.20000000,2820.46000000,2776.63000000,2792.96,56307.9832,2839.84240403823,2865.136240418198,2887.152740926282,2901.6237629384514,2932.9038739310513,157265944.75827202,2864.6384391371,2888.8125697065,2896.0782655017,2923.0042007084,2899.6590347706433,2776.416997060872,
2852,2852,2852,2022-04-29 20:00:00,2792.95000000,2815.09000000,2789.07000000,2807.18,24464.9727,2833.9037851221883,2859.6165984736076,2884.0165550076044,2899.7535894149178,2931.652890110842,68677582.06398599,2860.0693381953,2887.5313663112,2894.5096922411,2919.76852031,2896.785696213596,2773.5436585038246,
2853,2853,2853,2022-04-29 21:00:00,2807.17000000,2818.15000000,2801.36000000,2807.8,11400.3942,2829.1576423726992,2854.681684333264,2881.027670497502,2897.9327262581864,2930.4205230450625,32010026.834760003,2856.8721319962,2887.1815511849,2893.7109648183,2917.2054483202,2894.2680449602562,2771.026007250485,
2854,2854,2854,2022-04-29 22:00:00,2807.81000000,2823.00000000,2795.45000000,2819.26,10493.4218,2827.358071032208,2851.3081905872386,2878.605408909365,2896.3748504906976,2929.314448188893,29583684.343868002,2853.9389902514,2886.9354140053,2892.401315886,2915.5532583034,2892.0841779660554,2768.842140256284,
2855,2855,2855,2022-04-29 23:00:00,2819.26000000,2823.17000000,2809.08000000,2817.13,8155.2347,2825.498421753625,2848.0531248170255,2876.1946085599784,2894.8056455304854,2928.1981850228344,22974356.330411002,2850.6223554709,2886.4032816613,2889.4696909056,2913.2848832284,2890.2013203529364,2766.959282643165,
2856,2856,2856,2022-04-30 00:00:00,2817.13000000,2829.65000000,2812.19000000,2826.25,12361.709,2825.635072343875,2845.9766367392135,2874.235996459587,2893.4481079952284,2927.1837752216124,34937280.06125,2847.1269336954,2885.8107325825,2888.0040964149,2911.4215024075,2888.577460104924,2765.3354223951524,
2857,2857,2857,2022-04-30 01:00:00,2826.25000000,2834.05000000,2821.00000000,2825.63,11626.525,2825.634150099534,2844.0388618116694,2872.3298789513683,2892.1051751636396,2926.173289896024,32852257.83575,2844.4370802734,2885.1451973136,2887.2827207002,2910.088843531,2887.163375584828,2763.9213378750565,
2858,2858,2858,2022-04-30 02:00:00,2825.63000000,2837.82000000,2822.51000000,2825.04,13250.9551,2825.5261228087093,2842.2294464010342,2870.4753738944523,2890.777151893072,2925.166988504024,37434478.195704,2841.3244697743,2884.3065132638,2886.2293838031,2909.1479372991,2885.9049456481175,2762.662907938346,
2859,2859,2859,2022-04-30 03:00:00,2825.05000000,2825.77000000,2810.45000000,2818.26,10831.8427,2824.205009570762,2839.9466419818878,2868.427712173101,2889.3411686872687,2924.1032373746307,30526949.007702,2838.7360565598,2883.7627595576,2885.1350357491,2907.9397271111,2884.745617920353,2761.5035802105817,
2860,2860,2860,2022-04-30 04:00:00,2818.26000000,2824.00000000,2809.16000000,2820.99,9613.6232,2823.6204623760777,2838.141247507422,2866.56740973494,2887.9876801984115,2923.077235012694,27119934.910968,2835.7052233791,2883.0932098784,2883.6832058894,2906.5693984003,2883.628906302063,2760.3868685922916,
2861,2861,2861,2022-04-30 05:00:00,2821.00000000,2841.63000000,2818.00000000,2836.3,9848.9019,2825.925832853154,2837.9658906019536,2865.3804524904326,2886.964161778641,2922.213779937941,27934440.458970003,2833.7912295774,2882.658443204,2882.8458479011,2905.8946785305,2882.5007936772804,2759.258755967509,
2862,2862,2862,2022-04-30 06:00:00,2836.31000000,2839.39000000,2825.18000000,2831.58,7775.4544,2826.9538632434896,2837.3577105446248,2864.0549445496313,2885.8674457038164,2921.311951281842,22016821.169951998,2831.3603629271,2882.221355517,2882.0042497715,2904.6931665237,2881.3119288495172,2758.069891139746,
2863,2863,2863,2022-04-30 07:00:00,2831.57000000,2833.00000000,2822.54000000,2829.79,8555.4112,2827.469524471946,2836.6369762070417,2862.7112212339593,2884.757001234434,2920.4012850999334,24210017.059648,2829.7583738437,2881.8030506872,2881.4317643707,2904.2562833113,2880.0195258990398,2756.7774881892683,
2864,2864,2864,2022-04-30 08:00:00,2829.79000000,2832.58000000,2820.46000000,2822.3,12603.0336,2826.5296109315923,2835.271549901609,2861.1264674600784,2883.520228932762,2919.4251529098847,35569541.72928,2828.6863423564,2881.0843877132,2880.4853037173,2903.4731755377,2878.588897042479,2755.3468593327075,
2865,2865,2865,2022-04-30 09:00:00,2822.29000000,2834.95000000,2817.69000000,2833.45,9940.8528,2827.787863489484,2835.0980689585986,2860.0411157949775,2882.5287392509254,2918.5696787515776,28166909.36616,2826.7792914355,2880.1926856316,2879.8344219085,2902.8772343801,2876.994574252362,2753.7525365425904,
2866,2866,2866,2022-04-30 10:00:00,2833.46000000,2840.00000000,2829.01000000,2830.08,10621.3249,2828.204615582305,2834.6201576292083,2858.8661700775274,2881.4901503548676,2917.6891844356414,30059199.172992,2821.7260635038,2878.0979282051,2878.938440278,2902.2521298305,2875.2209982458785,2751.978960536107,
2867,2867,2867,2022-04-30 11:00:00,2830.07000000,2836.28000000,2829.19000000,2830.76,7312.0944,2828.6692309309765,2834.2525235692838,2857.7639673293893,2880.485592922098,2916.8242174263314,20698784.343744002,2818.7667892126,2876.6527819939,2877.7969538752,2901.7882557012,2873.2627744319,2750.0207367221287,
2868,2868,2868,2022-04-30 12:00:00,2830.76000000,2836.66000000,2821.46000000,2825.02,7886.4073,2828.0057343980716,2833.373235610304,2856.4798901792174,2879.3872643493833,2915.9107426260694,22279258.350646,2816.189830899,2875.586071883,2876.5230272196,2901.1646180361,2871.1245131659825,2747.882475456211,
2869,2869,2869,2022-04-30 13:00:00,2825.02000000,2830.49000000,2813.90000000,2821.05,10874.6488,2826.741055416604,2832.199594123608,2855.090482721209,2878.23207099593,2914.9668546397406,30677927.997240003,2816.3871266732,2874.5018127402,2875.6324275864,2900.508756711,2868.820286056351,2745.5782483465796,
2870,2870,2870,2022-04-30 14:00:00,2821.06000000,2824.80000000,2779.00000000,2784.0,31137.7194,2818.9699544317664,2827.609156588026,2852.3026206537106,2876.36608939205,2913.6637018572555,86687410.80960001,2812.7115843112,2870.9077628872,2873.9445493094,2899.2331225072,2866.3727415072053,2743.130703797434,
2871,2871,2871,2022-04-30 15:00:00,2784.00000000,2823.38000000,2771.01000000,2816.08,25535.2868,2818.4445081714452,2826.5111416748805,2850.8821257261143,2875.1723054436925,2912.692719749223,71909410.451744,2812.6156186851,2869.571992019,2872.5365555279,2897.7191807921,2863.811931924752,2740.5698942149806,
2872,2872,2872,2022-04-30 16:00:00,2816.07000000,2822.16000000,2798.75000000,2801.57,12911.3386,2815.376415776637,2824.1357948487016,2848.94831687411,2873.714834048768,2911.5870210452513,36172018.881602,2816.2239658602,2868.358990909,2871.1749652548,2896.834380289,2861.1739128235768,2737.9318751138053,
2873,2873,2873,2022-04-30 17:00:00,2801.58000000,2804.67000000,2780.58000000,2786.01,18160.0382,2810.0370674536116,2820.5047667678728,2846.4801475849295,2871.9781046616636,2910.337498447786,50594048.025582,2814.9689595637,2865.0819811863,2869.3322835748,2895.8385172253,2858.499180966892,2735.2571432571203,
2874,2874,2874,2022-04-30 18:00:00,2786.00000000,2795.00000000,2775.03000000,2794.0,13324.0472,2807.1212370075004,2817.9805032661707,2844.422102581599,2870.4339837772745,2909.1799113985544,37227387.8768,2814.2168762407,2861.0204662741,2868.2252719448,2895.0025039307,2855.8310246673445,2732.588986957573,
2875,2875,2875,2022-04-30 19:00:00,2794.00000000,2811.00000000,2788.36000000,2806.73,10467.8514,2807.050103006137,2816.9090267646307,2842.9439809117325,2869.172518751982,2908.1605092950863,29380432.559922,2813.7172796649,2856.1274011833,2868.1082815594,2894.3454240571,2853.2138638761144,2729.971826166343,
2876,2876,2876,2022-04-30 20:00:00,2806.74000000,2807.86000000,2786.01000000,2790.03,9233.4066,2803.955538823203,2814.3491194537132,2840.868922836763,2867.6053401628337,2906.9850813419016,25761481.416198004,2812.7829426446,2852.5889733234,2867.4296702008,2893.6503987399,2850.691659566928,2727.4496218571567,
